href,language_num,sex,birth_place,native_language,other_languages,age_sex,age_of_english_onset,english_learning_method,english_residence,length_of_english_residence
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1477,english437,male,"['cleveland,ohio,us']",Unknown,[],"21,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1492,english438,female,"['houston,texas,us']",Unknown,[],"20,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1493,english439,female,"['richmond,britishcolumbia,canad']",Unknown,[],"18,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1502,english440,female,"['glasgow,scotland,u']",Unknown,[],"22,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1524,english441,female,"['oquawka,illinois,us']",Unknown,[],"19,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1528,english442,male,"['salisburymills,newyork,us']",Unknown,[],"23,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1530,english443,male,"['fortcollins,colorado,us']",Unknown,[],"31,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1531,english444,male,"['anniston,alabama,us']",Unknown,[],"24,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1532,english445,male,"['sanfrancisco,california,us']",Unknown,[],"60,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1533,english446,female,"['moorhead,minnesota,us']",Unknown,[],"23,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1534,english447,male,"['hartford,connecticut,us']",Unknown,[],"21,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1536,english448,male,"['isleofarran,scotland,u']",Unknown,[],"20,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1538,english449,male,"['barton,vermont,us']",Unknown,[],"27,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1544,english450,male,"['windsor,u']",Unknown,[],"26,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1546,english451,male,"['hazlehurst,georgia,us']",Unknown,[],"44,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1547,english452,male,"['newcastle,australi']",Unknown,[],"24,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1548,english453,female,"['chicago,illinois,us']",Unknown,[],"21,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1550,english454,female,"['raleigh,northcarolina,us']",Unknown,[],"19,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1552,english455,female,"['washington,dc,us']",Unknown,[],"29,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1554,english456,female,"['lancashire,leyland,u']",Unknown,[],"37,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1555,english457,male,"['syracuse,newyork,us']",Unknown,[],"43,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1559,english458,female,"['reno,nevada,us']",Unknown,[],"22,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1560,english459,male,"['charlotte,northcarolina,us']",Unknown,[],"19,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1561,english460,female,"['rutland,england,u']",Unknown,[],"19,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1563,english461,female,"['poughkeepsie,newyork,us']",Unknown,[],"44,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1564,english462,male,"['paducah,kentucky,us']",Unknown,[],"20,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1571,english463,female,"['brooklyn,newyork,us']",Unknown,[],"53,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1618,english464,male,"['ottawa,ontario,canad']",Unknown,[],"27,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1635,english465,male,"['aylesbury,buckinghamshire,u']",Unknown,[],"20,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1637,english466,male,"['portland,maine,us']",Unknown,[],"18,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1639,english467,male,"['pozzuoli,ital']",Unknown,[],"23,male",1.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1640,english468,male,"['myrtlebeach,southcarolina,us']",Unknown,[],"30,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1641,english469,male,"['knoxville,tennessee,us']",Unknown,[],"22,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1642,english470,male,"['leightonbuzzard,u']",Unknown,[],"21,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1648,english471,female,"['calgary,alberta,canad']",Unknown,[],"26,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1649,english472,male,"['rota,spai']",Unknown,[],"26,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1650,english473,male,"['nottingham,u']",Unknown,[],"20,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1656,english474,female,"['rochester,minnesota,us']",Unknown,[],"33,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1657,english475,female,"['ogden,utah,us']",Unknown,[],"29,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1658,english476,female,"['manchester,newhampshire,us']",Unknown,[],"64,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1659,english477,female,"['sandiego,california,us']",Unknown,[],"31,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1661,english478,male,"['sydney,novascotia,canad']",Unknown,[],"19,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1664,english479,female,"['newyork,newyork,us']",Unknown,[],"64,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1665,english480,male,"['winston-salem,northcarolina,us']",Unknown,[],"58,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1666,english481,female,"['stringtown,oklahoma,us']",Unknown,[],"88,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1667,english482,female,"['yeadon,pennsylvania,us']",Unknown,[],"74,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1668,english483,male,"['boston,massachusetts,us']",Unknown,[],"19,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1672,english484,male,"['dublin,irelan']",Unknown,[],"24,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1674,english485,male,"['cromwell,connecticut,us']",Unknown,[],"20,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1683,english486,female,"['corentyne,guyan']",Unknown,[],"53,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1688,english487,female,"['london,u']",Unknown,[],"22,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1692,english488,female,"['irvine,scotland,u']",Unknown,[],"35,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1694,english489,female,"['kingston,jamaic']",Unknown,[],"46,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1709,english490,male,"['auckland,newzealan']",Unknown,[],"18,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1713,english491,female,"['westmoreland,jamaic']",Unknown,[],"79,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1716,english492,female,"['omaha,nebraska,us']",Unknown,[],"22,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1718,english493,male,"['miami,florida,us']",Unknown,[],"20,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1719,english494,male,"['findlay,ohio,us']",Unknown,[],"27.5,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1720,english495,male,"['kirkland,washington,us']",Unknown,[],"21,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1724,english496,male,"['london,england,u']",Unknown,[],"20,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1726,english497,male,"['cleveland,ohio,us']",Unknown,[],"22,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1727,english498,male,"['princegeorge,britishcolumbia,canad']",Unknown,[],"27,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1728,english499,female,"['st.paul,minnesota,us']",Unknown,[],"21,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1733,english500,male,"['albury,newsouthwales,australi']",Unknown,[],"38,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1734,english501,female,"['pittsburgh,pennsylvania,us']",Unknown,[],"64,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1735,english502,female,"['farmingtonhills,michigan,us']",Unknown,[],"30,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1739,english503,female,"['benincity,nigeri']",Unknown,[],"29,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1786,english504,male,"['westpalmbeach,florida,us']",Unknown,[],"25,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1798,english505,female,"['beirut,lebano']",Unknown,[],"50,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1799,english506,female,"['neworleans,louisiana,us']",Unknown,[],"30,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1800,english507,male,"['accra,ghan']",Unknown,[],"21,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1801,english508,female,"['winfield,illinois,us']",Unknown,[],"20,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1802,english509,female,"['coudersport,pennsylvania,us']",Unknown,[],"44,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1803,english510,female,"['philadelphia,pennsylvania,us']",Unknown,[],"66,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1818,english511,female,"['montgomery,alabama,us']",Unknown,[],"31,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1819,english512,female,"['salina,kansas,us']",Unknown,[],"54,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1856,english513,female,"['bocasdeltoro,panam']",Unknown,[],"52,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1872,english514,male,"['youngstown,ohio,us']",Unknown,[],"57,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1873,english515,female,"['youngstown,ohio,us']",Unknown,[],"55,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1875,english516,female,"['drippingsprings,texas,us']",Unknown,[],"32,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1876,english517,male,"['coloradosprings,colorado,us']",Unknown,[],"33,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1878,english518,male,"['kells,meath,irelan']",Unknown,[],"24,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1882,english519,female,"['karachi,pakista']",Unknown,[],"18,female",1.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1884,english520,female,"['st.paul,minnesota,us']",Unknown,[],"47,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1886,english521,female,"['bethesda,maryland,us']",Unknown,[],"25,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1887,english522,female,"['bethpage,newyork,us']",Unknown,[],"22,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1888,english523,female,"['madison,wisconsin,us']",Unknown,[],"18,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1890,english524,male,"['downersgrove,illinois,us']",Unknown,[],"19,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1893,english525,female,"['albion,newyork,us']",Unknown,[],"18,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1895,english526,male,"['woodbridge,virginia,us']",Unknown,[],"20,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1907,english527,female,"['wynnewood,pennsylvania,us']",Unknown,[],"25,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1908,english528,female,"['greenbay,wisconsin,us']",Unknown,[],"52,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1925,english529,female,"['burlington,vermont,us']",Unknown,[],"29,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1926,english530,female,"['detroit,michigan,us']",Unknown,[],"50,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1928,english531,female,"['nokesville,virginia,us']",Unknown,[],"29,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1933,english532,female,"['bristol,connecticut,us']",Unknown,[],"23,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1934,english533,female,"['fairfax,virginia,us']",Unknown,[],"38,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1951,english534,female,"['mineola,newyork,us']",Unknown,[],"29,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1955,english535,female,"['plymouth,massachusetts,us']",Unknown,[],"22,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1956,english536,female,"['richmond,virginia,us']",Unknown,[],"21,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1957,english537,female,"['woodbridge,virginia,us']",Unknown,[],"21,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1958,english538,female,"['lyndhurst,virginia,us']",Unknown,[],"20,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1959,english539,female,"['orangecounty,california,us']",Unknown,[],"19,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1960,english540,female,"['arlington,virginia,us']",Unknown,[],"18,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1961,english541,female,"['fortlauderdale,florida,us']",Unknown,[],"27,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1962,english542,male,"['toronto,ontario,canad']",Unknown,[],"60,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1969,english543,female,"['vancouver,britishcolumbia,canad']",Unknown,[],"39,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1970,english544,male,"['hanover,newhampshire,us']",Unknown,[],"31,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1995,english545,male,"['tangierisland,virginia,us']",Unknown,[],"56,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1996,english546,female,"['tangierisland,virginia,us']",Unknown,[],"43,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1997,english547,male,"['tangierisland,virginia,us']",Unknown,[],"63,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2003,english548,male,"['dublin,irelan']",Unknown,[],"61,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2012,english549,female,"['exminister,u']",Unknown,[],"19,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2028,english550,male,"['fredericksburg,virginia,us']",Unknown,[],"82,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2029,english551,female,"['kinggeorge,virginia,us']",Unknown,[],"81,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2043,english552,female,"['bethesda,maryland,us']",Unknown,[],"23,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2046,english553,male,"['nashville,tennessee,us']",Unknown,[],"21,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2047,english554,female,"['hoffmanestates,illinois,us']",Unknown,[],"22,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2049,english555,male,"['brooklyn,newyork,us']",Unknown,[],"90,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2050,english556,female,"['brooklyn,newyork,us']",Unknown,[],"84,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2053,english557,female,"['sharjah,unitedarabemirate']",Unknown,[],"25,female",2.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2055,english558,male,"['queens,newyork,us']",Unknown,[],"23,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2056,english559,female,"['reston,virginia,us']",Unknown,[],"19,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2059,english560,female,"['hartford,connecticut,us']",Unknown,[],"22,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2060,english561,female,"['yorktown,virginia,us']",Unknown,[],"20,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2061,english562,female,"['florence,southcarolina,us']",Unknown,[],"30,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2074,english563,male,"['manassas,virginia,us']",Unknown,[],"32,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2077,english564,male,"['casper,wyoming,us']",Unknown,[],"52,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2080,english565,female,"['portland,oregon,us']",Unknown,[],"27,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2081,english566,male,"['derby,england,u']",Unknown,[],"22,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2101,english567,male,"['newyork,newyork,us']",Unknown,[],"24,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2103,english568,female,"['quincy,florida,us']",Unknown,[],"86,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2104,english569,male,"['sydney,australi']",Unknown,[],"24,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2106,english570,female,"['parma,ohio,us']",Unknown,[],"42,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2113,english571,male,"['washington,dc,us']",Unknown,[],"39,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2121,english572,male,"['fortworth,texas,us']",Unknown,[],"51,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2124,english573,male,"['painesville,ohio,us']",Unknown,[],"46,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2162,english574,female,"['toronto,ontario,canad']",Unknown,[],"26,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2165,english575,male,"['greatfalls,virginia,us']",Unknown,[],"24,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2167,english576,female,"['washington,dc,us']",Unknown,[],"63,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2170,english577,female,"['sanleandro,california,us']",Unknown,[],"38,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2171,english578,male,"['salford,lancashire,u']",Unknown,[],"60,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2172,english579,male,"['adelaide,australi']",Unknown,[],"22,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2185,english580,male,"['rochester,newyork,us']",Unknown,[],"21,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2186,english581,female,"['guelph,ontario,canad']",Unknown,[],"62,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2187,english582,male,"['dundee,scotland,u']",Unknown,[],"60,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2195,english583,male,"['london,england,u']",Unknown,[],"72,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2197,english584,male,"['monterey,california,us']",Unknown,[],"27,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2207,english585,female,"['dumfries,virginia,us']",Unknown,[],"26,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2221,english586,female,"['chesterfield,virginia,us']",Unknown,[],"21,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2225,english587,female,"['philadelphia,pennsylvania,us']",Unknown,[],"27,female",0.0,naturalisstic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2361,english588,female,"['fairfax,virginia,us']",Unknown,[],"21,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2362,english589,male,"['gloucester,u']",Unknown,[],"48,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2374,english590,female,"['lakeland,florida,us']",Unknown,[],"19,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2375,english591,female,"['coloradosprings,colorado,us']",Unknown,[],"20,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2376,english592,female,"['miami,florida,us']",Unknown,[],"29,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2377,english593,female,"['boston,massachusetts,us']",Unknown,[],"24,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2378,english594,female,"['richmond,virginia,us']",Unknown,[],"20,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2379,english595,female,"['leesburg,virginia,us']",Unknown,[],"21,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2380,english596,female,"['baltimore,maryland,us']",Unknown,[],"22,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2381,english597,male,"['fairfax,virginia,us']",Unknown,[],"26,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2382,english598,male,"['mitchell,southdakota,us']",Unknown,[],"29,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2383,english599,female,"['alexandria,virginia,us']",Unknown,[],"20,female",1.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2385,english600,female,"['portland,oregon,us']",Unknown,[],"32,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2404,english601,male,"['fairfax,virginia,us']",Unknown,[],"49,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2405,english602,female,"['newyork,newyork,us']",Unknown,[],"41,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2428,english603,male,"['losangeles,california,us']",Unknown,[],"18,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2438,english604,female,"['brisbane,queensland,australi']",Unknown,[],"21,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2439,english605,male,"['cairns,queensland,australi']",Unknown,[],"25,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2440,english606,female,"['southport,australi']",Unknown,[],"19,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2441,english607,female,"['narrabri,newsouthwales,australi']",Unknown,[],"25,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2442,english608,male,"['brisbane,queensland,australi']",Unknown,[],"18,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2443,english609,female,"['narrandera,newsouthwales,australi']",Unknown,[],"20,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2444,english610,female,"['townsville,queensland,australi']",Unknown,[],"20,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2445,english611,male,"['brisbane,queensland,australi']",Unknown,[],"19,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2533,english612,male,"['middlesbrough,england,u']",Unknown,[],"20,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2570,english613,male,"['melbourne,australi']",Unknown,[],"24,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2606,english614,female,"['pensacola,florida,us']",Unknown,[],"93,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2613,english615,male,"['dublin,irelan']",Unknown,[],"20,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2619,english616,male,"['fortwayne,indiana,us']",Unknown,[],"23,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2630,english617,female,"['kingston,jamaic']",Unknown,[],"34,female",0.0,naturalistic,[],0
